Comunidades y Ciudades Autónomas;Periodo;Total
10 Comunitat Valenciana;1975M02;4.976
10 Comunitat Valenciana;1975M01;5.230
11 Extremadura;2021M12;607
11 Extremadura;2021M11;625
11 Extremadura;2021M10;622
11 Extremadura;2021M09;668
11 Extremadura;2021M08;636
11 Extremadura;2021M07;652
11 Extremadura;2021M06;618
11 Extremadura;2021M05;586
11 Extremadura;2021M04;602
11 Extremadura;2021M03;595
11 Extremadura;2021M02;522
11 Extremadura;2021M01;514
11 Extremadura;2020M12;529
11 Extremadura;2020M11;608
11 Extremadura;2020M10;619
11 Extremadura;2020M09;672
11 Extremadura;2020M08;651
11 Extremadura;2020M07;661
11 Extremadura;2020M06;622
11 Extremadura;2020M05;582
11 Extremadura;2020M04;647
11 Extremadura;2020M03;612
11 Extremadura;2020M02;559
11 Extremadura;2020M01;618
11 Extremadura;2019M12;629
11 Extremadura;2019M11;629
11 Extremadura;2019M10;709
11 Extremadura;2019M09;638
11 Extremadura;2019M08;655
11 Extremadura;2019M07;655
11 Extremadura;2019M06;573
11 Extremadura;2019M05;676
11 Extremadura;2019M04;605
11 Extremadura;2019M03;583
11 Extremadura;2019M02;598
11 Extremadura;2019M01;700
11 Extremadura;2018M12;636
11 Extremadura;2018M11;641
11 Extremadura;2018M10;703
11 Extremadura;2018M09;626
11 Extremadura;2018M08;693
11 Extremadura;2018M07;680
11 Extremadura;2018M06;641
11 Extremadura;2018M05;678
11 Extremadura;2018M04;624
11 Extremadura;2018M03;654
11 Extremadura;2018M02;568
11 Extremadura;2018M01;677
11 Extremadura;2017M12;636
11 Extremadura;2017M11;715
11 Extremadura;2017M10;775
11 Extremadura;2017M09;724
11 Extremadura;2017M08;688
11 Extremadura;2017M07;702
11 Extremadura;2017M06;722
11 Extremadura;2017M05;760
11 Extremadura;2017M04;685
11 Extremadura;2017M03;717
11 Extremadura;2017M02;659
11 Extremadura;2017M01;712
11 Extremadura;2016M12;694
11 Extremadura;2016M11;659
11 Extremadura;2016M10;791
11 Extremadura;2016M09;751
11 Extremadura;2016M08;771
11 Extremadura;2016M07;751
11 Extremadura;2016M06;785
11 Extremadura;2016M05;755
11 Extremadura;2016M04;699
11 Extremadura;2016M03;709
11 Extremadura;2016M02;668
11 Extremadura;2016M01;750
11 Extremadura;2015M12;744
11 Extremadura;2015M11;691
11 Extremadura;2015M10;789
11 Extremadura;2015M09;745
11 Extremadura;2015M08;753
11 Extremadura;2015M07;821
11 Extremadura;2015M06;713
11 Extremadura;2015M05;781
11 Extremadura;2015M04;739
11 Extremadura;2015M03;745
11 Extremadura;2015M02;646
11 Extremadura;2015M01;728
11 Extremadura;2014M12;713
11 Extremadura;2014M11;716
11 Extremadura;2014M10;797
11 Extremadura;2014M09;851
11 Extremadura;2014M08;736
11 Extremadura;2014M07;806
11 Extremadura;2014M06;732
11 Extremadura;2014M05;807
11 Extremadura;2014M04;707
11 Extremadura;2014M03;814
11 Extremadura;2014M02;684
11 Extremadura;2014M01;804
11 Extremadura;2013M12;772
11 Extremadura;2013M11;707
11 Extremadura;2013M10;751
11 Extremadura;2013M09;774
11 Extremadura;2013M08;720
11 Extremadura;2013M07;795
11 Extremadura;2013M06;726
11 Extremadura;2013M05;723
11 Extremadura;2013M04;710
11 Extremadura;2013M03;705
11 Extremadura;2013M02;688
11 Extremadura;2013M01;809
11 Extremadura;2012M12;703
11 Extremadura;2012M11;799
11 Extremadura;2012M10;819
11 Extremadura;2012M09;801
11 Extremadura;2012M08;801
11 Extremadura;2012M07;790
11 Extremadura;2012M06;730
11 Extremadura;2012M05;819
11 Extremadura;2012M04;749
11 Extremadura;2012M03;808
11 Extremadura;2012M02;777
11 Extremadura;2012M01;827
11 Extremadura;2011M12;792
11 Extremadura;2011M11;858
11 Extremadura;2011M10;911
11 Extremadura;2011M09;859
11 Extremadura;2011M08;842
11 Extremadura;2011M07;877
11 Extremadura;2011M06;816
11 Extremadura;2011M05;769
11 Extremadura;2011M04;807
11 Extremadura;2011M03;856
11 Extremadura;2011M02;729
11 Extremadura;2011M01;822
11 Extremadura;2010M12;904
11 Extremadura;2010M11;849
11 Extremadura;2010M10;876
11 Extremadura;2010M09;868
11 Extremadura;2010M08;871
11 Extremadura;2010M07;880
11 Extremadura;2010M06;800
11 Extremadura;2010M05;839
11 Extremadura;2010M04;853
11 Extremadura;2010M03;846
11 Extremadura;2010M02;738
11 Extremadura;2010M01;804
11 Extremadura;2009M12;853
11 Extremadura;2009M11;801
11 Extremadura;2009M10;826
11 Extremadura;2009M09;839
11 Extremadura;2009M08;848
11 Extremadura;2009M07;947
11 Extremadura;2009M06;869
11 Extremadura;2009M05;908
11 Extremadura;2009M04;850
11 Extremadura;2009M03;894
11 Extremadura;2009M02;807
11 Extremadura;2009M01;872
11 Extremadura;2008M12;885
11 Extremadura;2008M11;869
11 Extremadura;2008M10;871
11 Extremadura;2008M09;875
11 Extremadura;2008M08;999
11 Extremadura;2008M07;940
11 Extremadura;2008M06;839
11 Extremadura;2008M05;936
11 Extremadura;2008M04;886
11 Extremadura;2008M03;874
11 Extremadura;2008M02;842
11 Extremadura;2008M01;919
11 Extremadura;2007M12;752
11 Extremadura;2007M11;822
11 Extremadura;2007M10;899
11 Extremadura;2007M09;846
11 Extremadura;2007M08;837
11 Extremadura;2007M07;874
11 Extremadura;2007M06;855
11 Extremadura;2007M05;849
11 Extremadura;2007M04;819
11 Extremadura;2007M03;784
11 Extremadura;2007M02;757
11 Extremadura;2007M01;887
11 Extremadura;2006M12;812
11 Extremadura;2006M11;804
11 Extremadura;2006M10;863
11 Extremadura;2006M09;794
11 Extremadura;2006M08;843
11 Extremadura;2006M07;889
11 Extremadura;2006M06;836
11 Extremadura;2006M05;920
11 Extremadura;2006M04;815
11 Extremadura;2006M03;889
11 Extremadura;2006M02;789
11 Extremadura;2006M01;864
11 Extremadura;2005M12;852
11 Extremadura;2005M11;840
11 Extremadura;2005M10;828
11 Extremadura;2005M09;805
11 Extremadura;2005M08;905
11 Extremadura;2005M07;835
11 Extremadura;2005M06;825
11 Extremadura;2005M05;845
11 Extremadura;2005M04;907
11 Extremadura;2005M03;829
11 Extremadura;2005M02;745
11 Extremadura;2005M01;777
11 Extremadura;2004M12;866
11 Extremadura;2004M11;798
11 Extremadura;2004M10;842
11 Extremadura;2004M09;861
11 Extremadura;2004M08;825
11 Extremadura;2004M07;854
11 Extremadura;2004M06;822
11 Extremadura;2004M05;809
11 Extremadura;2004M04;829
11 Extremadura;2004M03;848
11 Extremadura;2004M02;747
11 Extremadura;2004M01;798
11 Extremadura;2003M12;826
11 Extremadura;2003M11;772
11 Extremadura;2003M10;790
11 Extremadura;2003M09;817
11 Extremadura;2003M08;858
11 Extremadura;2003M07;906
11 Extremadura;2003M06;790
11 Extremadura;2003M05;894
11 Extremadura;2003M04;856
11 Extremadura;2003M03;852
11 Extremadura;2003M02;724
11 Extremadura;2003M01;877
11 Extremadura;2002M12;785
11 Extremadura;2002M11;761
11 Extremadura;2002M10;838
11 Extremadura;2002M09;827
11 Extremadura;2002M08;866
11 Extremadura;2002M07;879
11 Extremadura;2002M06;804
11 Extremadura;2002M05;858
11 Extremadura;2002M04;834
11 Extremadura;2002M03;791
11 Extremadura;2002M02;720
11 Extremadura;2002M01;815
11 Extremadura;2001M12;805
11 Extremadura;2001M11;767
11 Extremadura;2001M10;833
11 Extremadura;2001M09;861
11 Extremadura;2001M08;869
11 Extremadura;2001M07;892
11 Extremadura;2001M06;780
11 Extremadura;2001M05;878
11 Extremadura;2001M04;839
11 Extremadura;2001M03;843
11 Extremadura;2001M02;741
11 Extremadura;2001M01;795
11 Extremadura;2000M12;793
11 Extremadura;2000M11;827
11 Extremadura;2000M10;810
11 Extremadura;2000M09;845
11 Extremadura;2000M08;899
11 Extremadura;2000M07;875
11 Extremadura;2000M06;807
11 Extremadura;2000M05;918
11 Extremadura;2000M04;785
11 Extremadura;2000M03;899
11 Extremadura;2000M02;836
11 Extremadura;2000M01;839
11 Extremadura;1999M12;838
11 Extremadura;1999M11;754
11 Extremadura;1999M10;802
11 Extremadura;1999M09;924
11 Extremadura;1999M08;859
11 Extremadura;1999M07;871
11 Extremadura;1999M06;859
11 Extremadura;1999M05;835
11 Extremadura;1999M04;821
11 Extremadura;1999M03;893
11 Extremadura;1999M02;753
11 Extremadura;1999M01;861
11 Extremadura;1998M12;858
11 Extremadura;1998M11;773
11 Extremadura;1998M10;858
11 Extremadura;1998M09;834
11 Extremadura;1998M08;828
11 Extremadura;1998M07;858
11 Extremadura;1998M06;809
11 Extremadura;1998M05;867
11 Extremadura;1998M04;887
11 Extremadura;1998M03;875
11 Extremadura;1998M02;813
11 Extremadura;1998M01;810
11 Extremadura;1997M12;838
11 Extremadura;1997M11;805
11 Extremadura;1997M10;863
11 Extremadura;1997M09;751
11 Extremadura;1997M08;834
11 Extremadura;1997M07;919
11 Extremadura;1997M06;904
11 Extremadura;1997M05;948
11 Extremadura;1997M04;931
11 Extremadura;1997M03;848
11 Extremadura;1997M02;799
11 Extremadura;1997M01;893
11 Extremadura;1996M12;862
11 Extremadura;1996M11;872
11 Extremadura;1996M10;875
11 Extremadura;1996M09;896
11 Extremadura;1996M08;852
11 Extremadura;1996M07;884
11 Extremadura;1996M06;907
11 Extremadura;1996M05;917
11 Extremadura;1996M04;871
11 Extremadura;1996M03;887
11 Extremadura;1996M02;850
11 Extremadura;1996M01;888
11 Extremadura;1995M12;825
11 Extremadura;1995M11;809
11 Extremadura;1995M10;880
11 Extremadura;1995M09;891
11 Extremadura;1995M08;948
11 Extremadura;1995M07;963
11 Extremadura;1995M06;938
11 Extremadura;1995M05;984
11 Extremadura;1995M04;939
11 Extremadura;1995M03;924
11 Extremadura;1995M02;817
11 Extremadura;1995M01;926
11 Extremadura;1994M12;950
11 Extremadura;1994M11;828
11 Extremadura;1994M10;840
11 Extremadura;1994M09;884
11 Extremadura;1994M08;928
11 Extremadura;1994M07;1.022
11 Extremadura;1994M06;966
11 Extremadura;1994M05;1.008
11 Extremadura;1994M04;1.043
11 Extremadura;1994M03;968
11 Extremadura;1994M02;852
11 Extremadura;1994M01;999
11 Extremadura;1993M12;902
11 Extremadura;1993M11;861
11 Extremadura;1993M10;996
11 Extremadura;1993M09;1.036
11 Extremadura;1993M08;947
11 Extremadura;1993M07;1.105
11 Extremadura;1993M06;985
11 Extremadura;1993M05;1.051
11 Extremadura;1993M04;936
11 Extremadura;1993M03;1.055
11 Extremadura;1993M02;868
11 Extremadura;1993M01;1.044
11 Extremadura;1992M12;1.091
11 Extremadura;1992M11;1.077
11 Extremadura;1992M10;1.030
11 Extremadura;1992M09;1.059
11 Extremadura;1992M08;1.030
11 Extremadura;1992M07;1.121
11 Extremadura;1992M06;951
11 Extremadura;1992M05;1.011
11 Extremadura;1992M04;960
11 Extremadura;1992M03;1.003
11 Extremadura;1992M02;975
11 Extremadura;1992M01;1.034
11 Extremadura;1991M12;1.083
11 Extremadura;1991M11;1.000
11 Extremadura;1991M10;1.043
11 Extremadura;1991M09;1.095
11 Extremadura;1991M08;1.074
11 Extremadura;1991M07;1.091
11 Extremadura;1991M06;1.039
11 Extremadura;1991M05;1.088
11 Extremadura;1991M04;981
11 Extremadura;1991M03;1.019
11 Extremadura;1991M02;943
11 Extremadura;1991M01;1.052
11 Extremadura;1990M12;1.032
11 Extremadura;1990M11;1.010
11 Extremadura;1990M10;1.033
11 Extremadura;1990M09;1.055
11 Extremadura;1990M08;1.106
11 Extremadura;1990M07;1.100
11 Extremadura;1990M06;1.110
11 Extremadura;1990M05;1.142
11 Extremadura;1990M04;967
11 Extremadura;1990M03;1.089
11 Extremadura;1990M02;920
11 Extremadura;1990M01;1.050
11 Extremadura;1989M12;1.026
11 Extremadura;1989M11;1.095
11 Extremadura;1989M10;1.162
11 Extremadura;1989M09;1.087
11 Extremadura;1989M08;1.105
11 Extremadura;1989M07;1.143
11 Extremadura;1989M06;1.137
11 Extremadura;1989M05;1.164
11 Extremadura;1989M04;1.088
11 Extremadura;1989M03;1.101
11 Extremadura;1989M02;978
11 Extremadura;1989M01;1.087
11 Extremadura;1988M12;1.165
11 Extremadura;1988M11;1.108
11 Extremadura;1988M10;1.126
11 Extremadura;1988M09;1.174
11 Extremadura;1988M08;1.100
11 Extremadura;1988M07;1.178
11 Extremadura;1988M06;1.148
11 Extremadura;1988M05;1.176
11 Extremadura;1988M04;1.100
11 Extremadura;1988M03;1.189
11 Extremadura;1988M02;1.121
11 Extremadura;1988M01;1.174
11 Extremadura;1987M12;1.119
11 Extremadura;1987M11;1.078
11 Extremadura;1987M10;1.140
11 Extremadura;1987M09;1.167
11 Extremadura;1987M08;1.158
11 Extremadura;1987M07;1.196
11 Extremadura;1987M06;1.228
11 Extremadura;1987M05;1.367
11 Extremadura;1987M04;1.185
11 Extremadura;1987M03;1.200
11 Extremadura;1987M02;1.081
11 Extremadura;1987M01;1.149
11 Extremadura;1986M12;1.202
11 Extremadura;1986M11;1.062
11 Extremadura;1986M10;1.180
11 Extremadura;1986M09;1.222
11 Extremadura;1986M08;1.244
11 Extremadura;1986M07;1.285
11 Extremadura;1986M06;1.172
11 Extremadura;1986M05;1.243
11 Extremadura;1986M04;1.194
11 Extremadura;1986M03;1.106
11 Extremadura;1986M02;1.109
11 Extremadura;1986M01;1.165
11 Extremadura;1985M12;1.144
11 Extremadura;1985M11;1.112
11 Extremadura;1985M10;1.158
11 Extremadura;1985M09;1.201
11 Extremadura;1985M08;1.137
11 Extremadura;1985M07;1.302
11 Extremadura;1985M06;1.264
11 Extremadura;1985M05;1.247
11 Extremadura;1985M04;1.119
11 Extremadura;1985M03;1.203
11 Extremadura;1985M02;1.097
11 Extremadura;1985M01;1.180
11 Extremadura;1984M12;1.118
11 Extremadura;1984M11;1.129
11 Extremadura;1984M10;1.236
11 Extremadura;1984M09;1.204
11 Extremadura;1984M08;1.205
11 Extremadura;1984M07;1.228
11 Extremadura;1984M06;1.258
11 Extremadura;1984M05;1.438
11 Extremadura;1984M04;1.292
11 Extremadura;1984M03;1.230
11 Extremadura;1984M02;1.167
11 Extremadura;1984M01;1.160
11 Extremadura;1983M12;1.287
11 Extremadura;1983M11;1.183
11 Extremadura;1983M10;1.261
11 Extremadura;1983M09;1.293
11 Extremadura;1983M08;1.269
11 Extremadura;1983M07;1.391
11 Extremadura;1983M06;1.274
11 Extremadura;1983M05;1.436
11 Extremadura;1983M04;1.322
11 Extremadura;1983M03;1.196
11 Extremadura;1983M02;1.095
11 Extremadura;1983M01;1.259
11 Extremadura;1982M12;1.333
11 Extremadura;1982M11;1.306
11 Extremadura;1982M10;1.287
11 Extremadura;1982M09;1.249
11 Extremadura;1982M08;1.292
11 Extremadura;1982M07;1.352
11 Extremadura;1982M06;1.358
11 Extremadura;1982M05;1.454
11 Extremadura;1982M04;1.338
11 Extremadura;1982M03;1.304
11 Extremadura;1982M02;1.232
11 Extremadura;1982M01;1.351
11 Extremadura;1981M12;1.282
11 Extremadura;1981M11;1.230
11 Extremadura;1981M10;1.247
11 Extremadura;1981M09;1.393
11 Extremadura;1981M08;1.337
11 Extremadura;1981M07;1.374
11 Extremadura;1981M06;1.378
11 Extremadura;1981M05;1.427
11 Extremadura;1981M04;1.278
11 Extremadura;1981M03;1.257
11 Extremadura;1981M02;1.134
11 Extremadura;1981M01;1.164
11 Extremadura;1980M12;1.258
11 Extremadura;1980M11;1.255
11 Extremadura;1980M10;1.307
11 Extremadura;1980M09;1.457
11 Extremadura;1980M08;1.402
11 Extremadura;1980M07;1.312
11 Extremadura;1980M06;1.399
11 Extremadura;1980M05;1.495
11 Extremadura;1980M04;1.343
11 Extremadura;1980M03;1.316
11 Extremadura;1980M02;1.247
11 Extremadura;1980M01;1.328
11 Extremadura;1979M12;1.141
11 Extremadura;1979M11;1.284
11 Extremadura;1979M10;1.278
11 Extremadura;1979M09;1.305
11 Extremadura;1979M08;1.324
11 Extremadura;1979M07;1.360
11 Extremadura;1979M06;1.483
11 Extremadura;1979M05;1.468
11 Extremadura;1979M04;1.337
11 Extremadura;1979M03;1.263
11 Extremadura;1979M02;1.164
11 Extremadura;1979M01;1.384
11 Extremadura;1978M12;1.180
11 Extremadura;1978M11;1.212
11 Extremadura;1978M10;1.294
11 Extremadura;1978M09;1.399
11 Extremadura;1978M08;1.358
11 Extremadura;1978M07;1.416
11 Extremadura;1978M06;1.392
11 Extremadura;1978M05;1.525
11 Extremadura;1978M04;1.341
11 Extremadura;1978M03;1.398
11 Extremadura;1978M02;1.159
11 Extremadura;1978M01;1.285
11 Extremadura;1977M12;1.143
11 Extremadura;1977M11;1.172
11 Extremadura;1977M10;1.285
11 Extremadura;1977M09;1.314
11 Extremadura;1977M08;1.363
11 Extremadura;1977M07;1.346
11 Extremadura;1977M06;1.434
11 Extremadura;1977M05;1.478
11 Extremadura;1977M04;1.283
11 Extremadura;1977M03;1.349
11 Extremadura;1977M02;1.232
11 Extremadura;1977M01;1.350
11 Extremadura;1976M12;1.261
11 Extremadura;1976M11;1.249
11 Extremadura;1976M10;1.412
11 Extremadura;1976M09;1.427
11 Extremadura;1976M08;1.329
11 Extremadura;1976M07;1.403
11 Extremadura;1976M06;1.408
11 Extremadura;1976M05;1.500
11 Extremadura;1976M04;1.381
11 Extremadura;1976M03;1.420
11 Extremadura;1976M02;1.267
11 Extremadura;1976M01;1.336
11 Extremadura;1975M12;1.410
11 Extremadura;1975M11;1.274
11 Extremadura;1975M10;1.462
11 Extremadura;1975M09;1.317
11 Extremadura;1975M08;1.362
11 Extremadura;1975M07;1.414
11 Extremadura;1975M06;1.435
11 Extremadura;1975M05;1.391
11 Extremadura;1975M04;1.490
11 Extremadura;1975M03;1.241
11 Extremadura;1975M02;1.242
11 Extremadura;1975M01;1.249
12 Galicia;2021M12;1.241
12 Galicia;2021M11;1.156
12 Galicia;2021M10;1.270
12 Galicia;2021M09;1.361
12 Galicia;2021M08;1.339
12 Galicia;2021M07;1.333
12 Galicia;2021M06;1.218
12 Galicia;2021M05;1.231
12 Galicia;2021M04;1.243
12 Galicia;2021M03;1.296
12 Galicia;2021M02;1.044
12 Galicia;2021M01;1.055
12 Galicia;2020M12;1.065
12 Galicia;2020M11;1.239
12 Galicia;2020M10;1.353
12 Galicia;2020M09;1.363
12 Galicia;2020M08;1.270
12 Galicia;2020M07;1.374
12 Galicia;2020M06;1.252
12 Galicia;2020M05;1.263
12 Galicia;2020M04;1.223
12 Galicia;2020M03;1.335
12 Galicia;2020M02;1.210
12 Galicia;2020M01;1.300
12 Galicia;2019M12;1.219
12 Galicia;2019M11;1.282
12 Galicia;2019M10;1.353
12 Galicia;2019M09;1.366
12 Galicia;2019M08;1.352
12 Galicia;2019M07;1.407
12 Galicia;2019M06;1.330
12 Galicia;2019M05;1.331
12 Galicia;2019M04;1.211
12 Galicia;2019M03;1.314
12 Galicia;2019M02;1.220
12 Galicia;2019M01;1.333
12 Galicia;2018M12;1.327
12 Galicia;2018M11;1.300
12 Galicia;2018M10;1.408
12 Galicia;2018M09;1.312
12 Galicia;2018M08;1.468
12 Galicia;2018M07;1.434
12 Galicia;2018M06;1.415
12 Galicia;2018M05;1.438
12 Galicia;2018M04;1.396
12 Galicia;2018M03;1.333
12 Galicia;2018M02;1.264
12 Galicia;2018M01;1.465
12 Galicia;2017M12;1.511
12 Galicia;2017M11;1.551
12 Galicia;2017M10;1.627
12 Galicia;2017M09;1.538
12 Galicia;2017M08;1.700
12 Galicia;2017M07;1.604
12 Galicia;2017M06;1.522
12 Galicia;2017M05;1.493
12 Galicia;2017M04;1.476
12 Galicia;2017M03;1.569
12 Galicia;2017M02;1.371
12 Galicia;2017M01;1.483
12 Galicia;2016M12;1.528
12 Galicia;2016M11;1.562
12 Galicia;2016M10;1.619
12 Galicia;2016M09;1.618
12 Galicia;2016M08;1.631
12 Galicia;2016M07;1.683
12 Galicia;2016M06;1.566
12 Galicia;2016M05;1.617
12 Galicia;2016M04;1.577
12 Galicia;2016M03;1.597
12 Galicia;2016M02;1.480
12 Galicia;2016M01;1.584
12 Galicia;2015M12;1.667
12 Galicia;2015M11;1.581
12 Galicia;2015M10;1.705
12 Galicia;2015M09;1.669
12 Galicia;2015M08;1.604
12 Galicia;2015M07;1.688
12 Galicia;2015M06;1.569
12 Galicia;2015M05;1.632
12 Galicia;2015M04;1.604
12 Galicia;2015M03;1.617
12 Galicia;2015M02;1.444
12 Galicia;2015M01;1.647
12 Galicia;2014M12;1.665
12 Galicia;2014M11;1.612
12 Galicia;2014M10;1.757
12 Galicia;2014M09;1.716
12 Galicia;2014M08;1.647
12 Galicia;2014M07;1.650
12 Galicia;2014M06;1.660
12 Galicia;2014M05;1.650
12 Galicia;2014M04;1.577
12 Galicia;2014M03;1.635
12 Galicia;2014M02;1.497
12 Galicia;2014M01;1.564
12 Galicia;2013M12;1.571
12 Galicia;2013M11;1.642
12 Galicia;2013M10;1.731
12 Galicia;2013M09;1.733
12 Galicia;2013M08;1.625
12 Galicia;2013M07;1.726
12 Galicia;2013M06;1.541
12 Galicia;2013M05;1.661
12 Galicia;2013M04;1.645
12 Galicia;2013M03;1.628
12 Galicia;2013M02;1.478
12 Galicia;2013M01;1.746
12 Galicia;2012M12;1.651
12 Galicia;2012M11;1.714
12 Galicia;2012M10;1.863
12 Galicia;2012M09;1.716
12 Galicia;2012M08;1.803
12 Galicia;2012M07;1.792
12 Galicia;2012M06;1.691
12 Galicia;2012M05;1.877
12 Galicia;2012M04;1.737
12 Galicia;2012M03;1.796
12 Galicia;2012M02;1.641
12 Galicia;2012M01;1.808
12 Galicia;2011M12;1.814
12 Galicia;2011M11;1.880
12 Galicia;2011M10;1.779
12 Galicia;2011M09;1.883
12 Galicia;2011M08;1.936
12 Galicia;2011M07;1.794
12 Galicia;2011M06;1.731
12 Galicia;2011M05;1.830
12 Galicia;2011M04;1.760
12 Galicia;2011M03;1.829
12 Galicia;2011M02;1.592
12 Galicia;2011M01;1.766
12 Galicia;2010M12;2.006
12 Galicia;2010M11;1.878
12 Galicia;2010M10;1.968
12 Galicia;2010M09;1.947
12 Galicia;2010M08;1.844
12 Galicia;2010M07;1.789
12 Galicia;2010M06;1.698
12 Galicia;2010M05;1.800
12 Galicia;2010M04;1.791
12 Galicia;2010M03;1.832
12 Galicia;2010M02;1.683
12 Galicia;2010M01;1.811
12 Galicia;2009M12;1.917
12 Galicia;2009M11;1.833
12 Galicia;2009M10;1.866
12 Galicia;2009M09;1.995
12 Galicia;2009M08;1.890
12 Galicia;2009M07;1.931
12 Galicia;2009M06;1.809
12 Galicia;2009M05;1.931
12 Galicia;2009M04;1.892
12 Galicia;2009M03;1.955
12 Galicia;2009M02;1.634
12 Galicia;2009M01;1.884
12 Galicia;2008M12;1.926
12 Galicia;2008M11;1.885
12 Galicia;2008M10;2.005
12 Galicia;2008M09;1.905
12 Galicia;2008M08;1.992
12 Galicia;2008M07;2.028
12 Galicia;2008M06;1.918
12 Galicia;2008M05;2.088
12 Galicia;2008M04;2.014
12 Galicia;2008M03;1.836
12 Galicia;2008M02;1.728
12 Galicia;2008M01;1.850
12 Galicia;2007M12;1.850
12 Galicia;2007M11;1.781
12 Galicia;2007M10;1.894
12 Galicia;2007M09;1.799
12 Galicia;2007M08;1.810
12 Galicia;2007M07;1.861
12 Galicia;2007M06;1.774
12 Galicia;2007M05;1.957
12 Galicia;2007M04;1.681
12 Galicia;2007M03;1.804
12 Galicia;2007M02;1.633
12 Galicia;2007M01;1.908
12 Galicia;2006M12;1.717
12 Galicia;2006M11;1.849
12 Galicia;2006M10;1.933
12 Galicia;2006M09;1.846
12 Galicia;2006M08;1.832
12 Galicia;2006M07;1.807
12 Galicia;2006M06;1.780
12 Galicia;2006M05;1.884
12 Galicia;2006M04;1.681
12 Galicia;2006M03;1.772
12 Galicia;2006M02;1.590
12 Galicia;2006M01;1.701
12 Galicia;2005M12;1.779
12 Galicia;2005M11;1.796
12 Galicia;2005M10;1.703
12 Galicia;2005M09;1.855
12 Galicia;2005M08;1.928
12 Galicia;2005M07;1.781
12 Galicia;2005M06;1.743
12 Galicia;2005M05;1.777
12 Galicia;2005M04;1.706
12 Galicia;2005M03;1.746
12 Galicia;2005M02;1.548
12 Galicia;2005M01;1.735
12 Galicia;2004M12;1.776
12 Galicia;2004M11;1.762
12 Galicia;2004M10;1.765
12 Galicia;2004M09;1.695
12 Galicia;2004M08;1.808
12 Galicia;2004M07;1.761
12 Galicia;2004M06;1.671
12 Galicia;2004M05;1.740
12 Galicia;2004M04;1.714
12 Galicia;2004M03;1.667
12 Galicia;2004M02;1.618
