Comunidades y Ciudades Autónomas;Periodo;Total
17 Rioja, La;1975M07;162
17 Rioja, La;1975M06;145
17 Rioja, La;1975M05;179
17 Rioja, La;1975M04;159
17 Rioja, La;1975M03;133
17 Rioja, La;1975M02;53
17 Rioja, La;1975M01;46
18 Ceuta;2021M12;31
18 Ceuta;2021M11;39
18 Ceuta;2021M10;43
18 Ceuta;2021M09;57
18 Ceuta;2021M08;19
18 Ceuta;2021M07;54
18 Ceuta;2021M06;36
18 Ceuta;2021M05;26
18 Ceuta;2021M04;25
18 Ceuta;2021M03;43
18 Ceuta;2021M02;38
18 Ceuta;2021M01;13
18 Ceuta;2020M12;24
18 Ceuta;2020M11;21
18 Ceuta;2020M10;32
18 Ceuta;2020M09;25
18 Ceuta;2020M08;12
18 Ceuta;2020M07;42
18 Ceuta;2020M06;17
18 Ceuta;2020M05;11
18 Ceuta;2020M04;""
18 Ceuta;2020M03;18
18 Ceuta;2020M02;26
18 Ceuta;2020M01;25
18 Ceuta;2019M12;46
18 Ceuta;2019M11;42
18 Ceuta;2019M10;45
18 Ceuta;2019M09;41
18 Ceuta;2019M08;34
18 Ceuta;2019M07;55
18 Ceuta;2019M06;56
18 Ceuta;2019M05;38
18 Ceuta;2019M04;48
18 Ceuta;2019M03;37
18 Ceuta;2019M02;31
18 Ceuta;2019M01;29
18 Ceuta;2018M12;27
18 Ceuta;2018M11;33
18 Ceuta;2018M10;41
18 Ceuta;2018M09;50
18 Ceuta;2018M08;26
18 Ceuta;2018M07;31
18 Ceuta;2018M06;45
18 Ceuta;2018M05;33
18 Ceuta;2018M04;39
18 Ceuta;2018M03;42
18 Ceuta;2018M02;30
18 Ceuta;2018M01;32
18 Ceuta;2017M12;28
18 Ceuta;2017M11;34
18 Ceuta;2017M10;39
18 Ceuta;2017M09;39
18 Ceuta;2017M08;33
18 Ceuta;2017M07;54
18 Ceuta;2017M06;34
18 Ceuta;2017M05;43
18 Ceuta;2017M04;28
18 Ceuta;2017M03;48
18 Ceuta;2017M02;40
18 Ceuta;2017M01;25
18 Ceuta;2016M12;26
18 Ceuta;2016M11;39
18 Ceuta;2016M10;39
18 Ceuta;2016M09;47
18 Ceuta;2016M08;38
18 Ceuta;2016M07;52
18 Ceuta;2016M06;52
18 Ceuta;2016M05;32
18 Ceuta;2016M04;59
18 Ceuta;2016M03;39
18 Ceuta;2016M02;44
18 Ceuta;2016M01;27
18 Ceuta;2015M12;32
18 Ceuta;2015M11;30
18 Ceuta;2015M10;29
18 Ceuta;2015M09;46
18 Ceuta;2015M08;24
18 Ceuta;2015M07;59
18 Ceuta;2015M06;49
18 Ceuta;2015M05;47
18 Ceuta;2015M04;26
18 Ceuta;2015M03;35
18 Ceuta;2015M02;36
18 Ceuta;2015M01;10
18 Ceuta;2014M12;28
18 Ceuta;2014M11;35
18 Ceuta;2014M10;45
18 Ceuta;2014M09;32
18 Ceuta;2014M08;29
18 Ceuta;2014M07;37
18 Ceuta;2014M06;35
18 Ceuta;2014M05;34
18 Ceuta;2014M04;32
18 Ceuta;2014M03;28
18 Ceuta;2014M02;30
18 Ceuta;2014M01;29
18 Ceuta;2013M12;23
18 Ceuta;2013M11;22
18 Ceuta;2013M10;43
18 Ceuta;2013M09;39
18 Ceuta;2013M08;51
18 Ceuta;2013M07;32
18 Ceuta;2013M06;46
18 Ceuta;2013M05;21
18 Ceuta;2013M04;35
18 Ceuta;2013M03;26
18 Ceuta;2013M02;22
18 Ceuta;2013M01;23
18 Ceuta;2012M12;27
18 Ceuta;2012M11;23
18 Ceuta;2012M10;39
18 Ceuta;2012M09;55
18 Ceuta;2012M08;26
18 Ceuta;2012M07;51
18 Ceuta;2012M06;38
18 Ceuta;2012M05;36
18 Ceuta;2012M04;25
18 Ceuta;2012M03;25
18 Ceuta;2012M02;35
18 Ceuta;2012M01;27
18 Ceuta;2011M12;23
18 Ceuta;2011M11;35
18 Ceuta;2011M10;35
18 Ceuta;2011M09;45
18 Ceuta;2011M08;29
18 Ceuta;2011M07;56
18 Ceuta;2011M06;61
18 Ceuta;2011M05;31
18 Ceuta;2011M04;34
18 Ceuta;2011M03;35
18 Ceuta;2011M02;33
18 Ceuta;2011M01;28
18 Ceuta;2010M12;14
18 Ceuta;2010M11;29
18 Ceuta;2010M10;36
18 Ceuta;2010M09;47
18 Ceuta;2010M08;28
18 Ceuta;2010M07;48
18 Ceuta;2010M06;48
18 Ceuta;2010M05;28
18 Ceuta;2010M04;30
18 Ceuta;2010M03;40
18 Ceuta;2010M02;25
18 Ceuta;2010M01;24
18 Ceuta;2009M12;17
18 Ceuta;2009M11;26
18 Ceuta;2009M10;29
18 Ceuta;2009M09;51
18 Ceuta;2009M08;32
18 Ceuta;2009M07;56
18 Ceuta;2009M06;42
18 Ceuta;2009M05;30
18 Ceuta;2009M04;32
18 Ceuta;2009M03;29
18 Ceuta;2009M02;31
18 Ceuta;2009M01;22
18 Ceuta;2008M12;27
18 Ceuta;2008M11;26
18 Ceuta;2008M10;44
18 Ceuta;2008M09;45
18 Ceuta;2008M08;36
18 Ceuta;2008M07;50
18 Ceuta;2008M06;45
18 Ceuta;2008M05;27
18 Ceuta;2008M04;23
18 Ceuta;2008M03;6
18 Ceuta;2008M02;9
18 Ceuta;2008M01;28
18 Ceuta;2007M12;14
18 Ceuta;2007M11;25
18 Ceuta;2007M10;24
18 Ceuta;2007M09;58
18 Ceuta;2007M08;34
18 Ceuta;2007M07;46
18 Ceuta;2007M06;46
18 Ceuta;2007M05;34
18 Ceuta;2007M04;19
18 Ceuta;2007M03;32
18 Ceuta;2007M02;23
18 Ceuta;2007M01;18
18 Ceuta;2006M12;14
18 Ceuta;2006M11;13
18 Ceuta;2006M10;11
18 Ceuta;2006M09;62
18 Ceuta;2006M08;26
18 Ceuta;2006M07;49
18 Ceuta;2006M06;37
18 Ceuta;2006M05;24
18 Ceuta;2006M04;20
18 Ceuta;2006M03;32
18 Ceuta;2006M02;14
18 Ceuta;2006M01;14
18 Ceuta;2005M12;12
18 Ceuta;2005M11;21
18 Ceuta;2005M10;26
18 Ceuta;2005M09;64
18 Ceuta;2005M08;35
18 Ceuta;2005M07;54
18 Ceuta;2005M06;39
18 Ceuta;2005M05;26
18 Ceuta;2005M04;33
18 Ceuta;2005M03;19
18 Ceuta;2005M02;16
18 Ceuta;2005M01;16
18 Ceuta;2004M12;19
18 Ceuta;2004M11;14
18 Ceuta;2004M10;37
18 Ceuta;2004M09;44
18 Ceuta;2004M08;30
18 Ceuta;2004M07;51
18 Ceuta;2004M06;48
18 Ceuta;2004M05;36
18 Ceuta;2004M04;20
18 Ceuta;2004M03;36
18 Ceuta;2004M02;16
18 Ceuta;2004M01;23
18 Ceuta;2003M12;21
18 Ceuta;2003M11;16
18 Ceuta;2003M10;33
18 Ceuta;2003M09;44
18 Ceuta;2003M08;46
18 Ceuta;2003M07;38
18 Ceuta;2003M06;35
18 Ceuta;2003M05;24
18 Ceuta;2003M04;24
18 Ceuta;2003M03;28
18 Ceuta;2003M02;20
18 Ceuta;2003M01;16
18 Ceuta;2002M12;22
18 Ceuta;2002M11;21
18 Ceuta;2002M10;34
18 Ceuta;2002M09;49
18 Ceuta;2002M08;27
18 Ceuta;2002M07;47
18 Ceuta;2002M06;36
18 Ceuta;2002M05;24
18 Ceuta;2002M04;26
18 Ceuta;2002M03;13
18 Ceuta;2002M02;18
18 Ceuta;2002M01;13
18 Ceuta;2001M12;23
18 Ceuta;2001M11;29
18 Ceuta;2001M10;31
18 Ceuta;2001M09;60
18 Ceuta;2001M08;26
18 Ceuta;2001M07;26
18 Ceuta;2001M06;36
18 Ceuta;2001M05;14
18 Ceuta;2001M04;19
18 Ceuta;2001M03;23
18 Ceuta;2001M02;21
18 Ceuta;2001M01;18
18 Ceuta;2000M12;18
18 Ceuta;2000M11;22
18 Ceuta;2000M10;29
18 Ceuta;2000M09;52
18 Ceuta;2000M08;21
18 Ceuta;2000M07;43
18 Ceuta;2000M06;37
18 Ceuta;2000M05;19
18 Ceuta;2000M04;30
18 Ceuta;2000M03;17
18 Ceuta;2000M02;19
18 Ceuta;2000M01;15
18 Ceuta;1999M12;23
18 Ceuta;1999M11;17
18 Ceuta;1999M10;24
18 Ceuta;1999M09;27
18 Ceuta;1999M08;29
18 Ceuta;1999M07;47
18 Ceuta;1999M06;33
18 Ceuta;1999M05;20
18 Ceuta;1999M04;23
18 Ceuta;1999M03;19
18 Ceuta;1999M02;17
18 Ceuta;1999M01;17
18 Ceuta;1998M12;25
18 Ceuta;1998M11;17
18 Ceuta;1998M10;42
18 Ceuta;1998M09;42
18 Ceuta;1998M08;36
18 Ceuta;1998M07;35
18 Ceuta;1998M06;28
18 Ceuta;1998M05;17
18 Ceuta;1998M04;21
18 Ceuta;1998M03;20
18 Ceuta;1998M02;21
18 Ceuta;1998M01;10
18 Ceuta;1997M12;22
18 Ceuta;1997M11;19
18 Ceuta;1997M10;37
18 Ceuta;1997M09;43
18 Ceuta;1997M08;45
18 Ceuta;1997M07;39
18 Ceuta;1997M06;35
18 Ceuta;1997M05;21
18 Ceuta;1997M04;28
18 Ceuta;1997M03;22
18 Ceuta;1997M02;13
18 Ceuta;1997M01;19
18 Ceuta;1996M12;18
18 Ceuta;1996M11;18
18 Ceuta;1996M10;38
18 Ceuta;1996M09;47
18 Ceuta;1996M08;43
18 Ceuta;1996M07;52
18 Ceuta;1996M06;37
18 Ceuta;1996M05;20
18 Ceuta;1996M04;19
18 Ceuta;1996M03;28
18 Ceuta;1996M02;14
18 Ceuta;1996M01;17
18 Ceuta;1995M12;21
18 Ceuta;1995M11;18
18 Ceuta;1995M10;30
18 Ceuta;1995M09;47
18 Ceuta;1995M08;25
18 Ceuta;1995M07;39
18 Ceuta;1995M06;28
18 Ceuta;1995M05;22
18 Ceuta;1995M04;17
18 Ceuta;1995M03;17
18 Ceuta;1995M02;11
18 Ceuta;1995M01;17
18 Ceuta;1994M12;23
18 Ceuta;1994M11;18
18 Ceuta;1994M10;37
18 Ceuta;1994M09;42
18 Ceuta;1994M08;38
18 Ceuta;1994M07;42
18 Ceuta;1994M06;25
18 Ceuta;1994M05;14
18 Ceuta;1994M04;21
18 Ceuta;1994M03;22
18 Ceuta;1994M02;10
18 Ceuta;1994M01;12
18 Ceuta;1993M12;19
18 Ceuta;1993M11;14
18 Ceuta;1993M10;30
18 Ceuta;1993M09;23
18 Ceuta;1993M08;45
18 Ceuta;1993M07;37
18 Ceuta;1993M06;34
18 Ceuta;1993M05;21
18 Ceuta;1993M04;23
18 Ceuta;1993M03;26
18 Ceuta;1993M02;21
18 Ceuta;1993M01;14
18 Ceuta;1992M12;29
18 Ceuta;1992M11;15
18 Ceuta;1992M10;36
18 Ceuta;1992M09;40
18 Ceuta;1992M08;44
18 Ceuta;1992M07;43
18 Ceuta;1992M06;36
18 Ceuta;1992M05;18
18 Ceuta;1992M04;35
18 Ceuta;1992M03;23
18 Ceuta;1992M02;14
18 Ceuta;1992M01;17
18 Ceuta;1991M12;24
18 Ceuta;1991M11;25
18 Ceuta;1991M10;35
18 Ceuta;1991M09;55
18 Ceuta;1991M08;55
18 Ceuta;1991M07;54
18 Ceuta;1991M06;43
18 Ceuta;1991M05;22
18 Ceuta;1991M04;23
18 Ceuta;1991M03;27
18 Ceuta;1991M02;19
18 Ceuta;1991M01;17
18 Ceuta;1990M12;34
18 Ceuta;1990M11;15
18 Ceuta;1990M10;32
18 Ceuta;1990M09;48
18 Ceuta;1990M08;42
18 Ceuta;1990M07;57
18 Ceuta;1990M06;39
18 Ceuta;1990M05;16
18 Ceuta;1990M04;36
18 Ceuta;1990M03;23
18 Ceuta;1990M02;19
18 Ceuta;1990M01;25
18 Ceuta;1989M12;32
18 Ceuta;1989M11;28
18 Ceuta;1989M10;34
18 Ceuta;1989M09;56
18 Ceuta;1989M08;47
18 Ceuta;1989M07;44
18 Ceuta;1989M06;27
18 Ceuta;1989M05;15
18 Ceuta;1989M04;38
18 Ceuta;1989M03;30
18 Ceuta;1989M02;27
18 Ceuta;1989M01;25
18 Ceuta;1988M12;29
18 Ceuta;1988M11;35
18 Ceuta;1988M10;46
18 Ceuta;1988M09;45
18 Ceuta;1988M08;48
18 Ceuta;1988M07;67
18 Ceuta;1988M06;45
18 Ceuta;1988M05;36
18 Ceuta;1988M04;44
18 Ceuta;1988M03;34
18 Ceuta;1988M02;30
18 Ceuta;1988M01;27
18 Ceuta;1987M12;41
18 Ceuta;1987M11;31
18 Ceuta;1987M10;43
18 Ceuta;1987M09;57
18 Ceuta;1987M08;51
18 Ceuta;1987M07;58
18 Ceuta;1987M06;44
18 Ceuta;1987M05;45
18 Ceuta;1987M04;46
18 Ceuta;1987M03;48
18 Ceuta;1987M02;28
18 Ceuta;1987M01;40
18 Ceuta;1986M12;32
18 Ceuta;1986M11;18
18 Ceuta;1986M10;45
18 Ceuta;1986M09;35
18 Ceuta;1986M08;48
18 Ceuta;1986M07;46
18 Ceuta;1986M06;23
18 Ceuta;1986M05;23
18 Ceuta;1986M04;43
18 Ceuta;1986M03;55
18 Ceuta;1986M02;19
18 Ceuta;1986M01;21
18 Ceuta;1985M12;29
18 Ceuta;1985M11;24
18 Ceuta;1985M10;26
18 Ceuta;1985M09;28
18 Ceuta;1985M08;46
18 Ceuta;1985M07;35
18 Ceuta;1985M06;29
18 Ceuta;1985M05;24
18 Ceuta;1985M04;18
18 Ceuta;1985M03;38
18 Ceuta;1985M02;19
18 Ceuta;1985M01;30
18 Ceuta;1984M12;40
18 Ceuta;1984M11;28
18 Ceuta;1984M10;45
18 Ceuta;1984M09;34
18 Ceuta;1984M08;29
18 Ceuta;1984M07;41
18 Ceuta;1984M06;28
18 Ceuta;1984M05;17
18 Ceuta;1984M04;38
18 Ceuta;1984M03;33
18 Ceuta;1984M02;22
18 Ceuta;1984M01;25
18 Ceuta;1983M12;35
18 Ceuta;1983M11;24
18 Ceuta;1983M10;26
18 Ceuta;1983M09;30
18 Ceuta;1983M08;37
18 Ceuta;1983M07;41
18 Ceuta;1983M06;29
18 Ceuta;1983M05;21
18 Ceuta;1983M04;25
18 Ceuta;1983M03;29
18 Ceuta;1983M02;24
18 Ceuta;1983M01;21
18 Ceuta;1982M12;33
18 Ceuta;1982M11;22
18 Ceuta;1982M10;27
18 Ceuta;1982M09;28
18 Ceuta;1982M08;45
18 Ceuta;1982M07;37
18 Ceuta;1982M06;31
18 Ceuta;1982M05;20
18 Ceuta;1982M04;32
18 Ceuta;1982M03;22
18 Ceuta;1982M02;20
18 Ceuta;1982M01;24
18 Ceuta;1981M12;33
18 Ceuta;1981M11;28
18 Ceuta;1981M10;43
18 Ceuta;1981M09;42
18 Ceuta;1981M08;61
18 Ceuta;1981M07;28
18 Ceuta;1981M06;32
18 Ceuta;1981M05;18
18 Ceuta;1981M04;25
18 Ceuta;1981M03;18
18 Ceuta;1981M02;22
18 Ceuta;1981M01;20
18 Ceuta;1980M12;24
18 Ceuta;1980M11;15
18 Ceuta;1980M10;26
18 Ceuta;1980M09;48
18 Ceuta;1980M08;47
18 Ceuta;1980M07;35
18 Ceuta;1980M06;29
18 Ceuta;1980M05;15
18 Ceuta;1980M04;20
18 Ceuta;1980M03;31
18 Ceuta;1980M02;16
18 Ceuta;1980M01;17
18 Ceuta;1979M12;31
18 Ceuta;1979M11;27
18 Ceuta;1979M10;27
18 Ceuta;1979M09;36
18 Ceuta;1979M08;33
18 Ceuta;1979M07;44
18 Ceuta;1979M06;32
18 Ceuta;1979M05;18
18 Ceuta;1979M04;39
18 Ceuta;1979M03;20
18 Ceuta;1979M02;25
18 Ceuta;1979M01;20
18 Ceuta;1978M12;34
18 Ceuta;1978M11;20
18 Ceuta;1978M10;33
18 Ceuta;1978M09;40
18 Ceuta;1978M08;41
18 Ceuta;1978M07;36
18 Ceuta;1978M06;26
18 Ceuta;1978M05;24
18 Ceuta;1978M04;36
18 Ceuta;1978M03;33
18 Ceuta;1978M02;29
18 Ceuta;1978M01;27
18 Ceuta;1977M12;30
18 Ceuta;1977M11;9
18 Ceuta;1977M10;20
18 Ceuta;1977M09;33
18 Ceuta;1977M08;60
18 Ceuta;1977M07;46
18 Ceuta;1977M06;36
18 Ceuta;1977M05;24
18 Ceuta;1977M04;44
18 Ceuta;1977M03;37
18 Ceuta;1977M02;21
18 Ceuta;1977M01;18
18 Ceuta;1976M12;40
18 Ceuta;1976M11;16
18 Ceuta;1976M10;31
18 Ceuta;1976M09;39
18 Ceuta;1976M08;59
18 Ceuta;1976M07;43
18 Ceuta;1976M06;28
18 Ceuta;1976M05;30
18 Ceuta;1976M04;44
18 Ceuta;1976M03;37
18 Ceuta;1976M02;27
18 Ceuta;1976M01;27
18 Ceuta;1975M12;50
18 Ceuta;1975M11;25
18 Ceuta;1975M10;33
18 Ceuta;1975M09;39
18 Ceuta;1975M08;57
18 Ceuta;1975M07;43
18 Ceuta;1975M06;43
18 Ceuta;1975M05;28
18 Ceuta;1975M04;26
18 Ceuta;1975M03;33
18 Ceuta;1975M02;14
18 Ceuta;1975M01;22
19 Melilla;2021M12;19
19 Melilla;2021M11;30
19 Melilla;2021M10;43
19 Melilla;2021M09;35
19 Melilla;2021M08;24
19 Melilla;2021M07;38
19 Melilla;2021M06;19
19 Melilla;2021M05;28
19 Melilla;2021M04;27
19 Melilla;2021M03;19
19 Melilla;2021M02;9
19 Melilla;2021M01;10
19 Melilla;2020M12;12
19 Melilla;2020M11;15
19 Melilla;2020M10;19
19 Melilla;2020M09;18
19 Melilla;2020M08;16
19 Melilla;2020M07;27
19 Melilla;2020M06;15
19 Melilla;2020M05;1
19 Melilla;2020M04;""
19 Melilla;2020M03;11
19 Melilla;2020M02;7
19 Melilla;2020M01;16
19 Melilla;2019M12;10
19 Melilla;2019M11;22
19 Melilla;2019M10;40
19 Melilla;2019M09;30
19 Melilla;2019M08;39
19 Melilla;2019M07;26
19 Melilla;2019M06;41
19 Melilla;2019M05;20
19 Melilla;2019M04;24
19 Melilla;2019M03;20
19 Melilla;2019M02;21
19 Melilla;2019M01;13
19 Melilla;2018M12;14
19 Melilla;2018M11;40
19 Melilla;2018M10;30
19 Melilla;2018M09;45
19 Melilla;2018M08;25
19 Melilla;2018M07;28
19 Melilla;2018M06;38
19 Melilla;2018M05;15
19 Melilla;2018M04;25
19 Melilla;2018M03;28
19 Melilla;2018M02;17
19 Melilla;2018M01;8
19 Melilla;2017M12;17
19 Melilla;2017M11;30
19 Melilla;2017M10;38
19 Melilla;2017M09;41
19 Melilla;2017M08;32
19 Melilla;2017M07;44
19 Melilla;2017M06;27
19 Melilla;2017M05;40
19 Melilla;2017M04;26
19 Melilla;2017M03;26
19 Melilla;2017M02;22
19 Melilla;2017M01;19
19 Melilla;2016M12;24
19 Melilla;2016M11;25
19 Melilla;2016M10;48
19 Melilla;2016M09;36
19 Melilla;2016M08;41
19 Melilla;2016M07;51
19 Melilla;2016M06;41
19 Melilla;2016M05;36
19 Melilla;2016M04;38
19 Melilla;2016M03;26
19 Melilla;2016M02;19
19 Melilla;2016M01;10
19 Melilla;2015M12;16
19 Melilla;2015M11;14
19 Melilla;2015M10;39
19 Melilla;2015M09;24
19 Melilla;2015M08;33
19 Melilla;2015M07;36
19 Melilla;2015M06;31
19 Melilla;2015M05;32
19 Melilla;2015M04;21
19 Melilla;2015M03;16
19 Melilla;2015M02;11
19 Melilla;2015M01;15
19 Melilla;2014M12;23
19 Melilla;2014M11;27
19 Melilla;2014M10;40
19 Melilla;2014M09;32
19 Melilla;2014M08;33
19 Melilla;2014M07;32
19 Melilla;2014M06;33
19 Melilla;2014M05;27
19 Melilla;2014M04;21
19 Melilla;2014M03;16
19 Melilla;2014M02;16
19 Melilla;2014M01;19
19 Melilla;2013M12;14
19 Melilla;2013M11;27
19 Melilla;2013M10;32
19 Melilla;2013M09;37
19 Melilla;2013M08;36
19 Melilla;2013M07;27
19 Melilla;2013M06;38
19 Melilla;2013M05;31
19 Melilla;2013M04;23
19 Melilla;2013M03;25
19 Melilla;2013M02;8
19 Melilla;2013M01;13
19 Melilla;2012M12;24
19 Melilla;2012M11;30
19 Melilla;2012M10;31
19 Melilla;2012M09;40
19 Melilla;2012M08;35
19 Melilla;2012M07;39
19 Melilla;2012M06;42
19 Melilla;2012M05;30
19 Melilla;2012M04;26
19 Melilla;2012M03;35
19 Melilla;2012M02;31
19 Melilla;2012M01;18
19 Melilla;2011M12;23
19 Melilla;2011M11;27
19 Melilla;2011M10;41
19 Melilla;2011M09;31
19 Melilla;2011M08;22
19 Melilla;2011M07;33
19 Melilla;2011M06;33
19 Melilla;2011M05;29
19 Melilla;2011M04;26
19 Melilla;2011M03;18
19 Melilla;2011M02;21
19 Melilla;2011M01;19
19 Melilla;2010M12;19
19 Melilla;2010M11;29
19 Melilla;2010M10;48
19 Melilla;2010M09;41
19 Melilla;2010M08;44
19 Melilla;2010M07;59
19 Melilla;2010M06;50
19 Melilla;2010M05;30
19 Melilla;2010M04;35
19 Melilla;2010M03;27
19 Melilla;2010M02;34
19 Melilla;2010M01;28
19 Melilla;2009M12;16
19 Melilla;2009M11;29
19 Melilla;2009M10;55
19 Melilla;2009M09;36
19 Melilla;2009M08;33
19 Melilla;2009M07;52
19 Melilla;2009M06;40
19 Melilla;2009M05;37
19 Melilla;2009M04;24
19 Melilla;2009M03;29
19 Melilla;2009M02;25
19 Melilla;2009M01;33
19 Melilla;2008M12;34
19 Melilla;2008M11;31
19 Melilla;2008M10;53
19 Melilla;2008M09;42
19 Melilla;2008M08;40
19 Melilla;2008M07;35
19 Melilla;2008M06;52
19 Melilla;2008M05;42
19 Melilla;2008M04;31
19 Melilla;2008M03;36
19 Melilla;2008M02;43
19 Melilla;2008M01;31
19 Melilla;2007M12;22
19 Melilla;2007M11;32
19 Melilla;2007M10;42
19 Melilla;2007M09;59
19 Melilla;2007M08;49
19 Melilla;2007M07;61
19 Melilla;2007M06;70
19 Melilla;2007M05;45
19 Melilla;2007M04;29
19 Melilla;2007M03;53
19 Melilla;2007M02;35
19 Melilla;2007M01;28
19 Melilla;2006M12;33
19 Melilla;2006M11;28
19 Melilla;2006M10;29
19 Melilla;2006M09;35
19 Melilla;2006M08;36
19 Melilla;2006M07;44
19 Melilla;2006M06;42
19 Melilla;2006M05;31
19 Melilla;2006M04;25
19 Melilla;2006M03;36
19 Melilla;2006M02;19
19 Melilla;2006M01;15
19 Melilla;2005M12;17
19 Melilla;2005M11;19
19 Melilla;2005M10;31
19 Melilla;2005M09;44
19 Melilla;2005M08;28
19 Melilla;2005M07;34
19 Melilla;2005M06;27
19 Melilla;2005M05;27
19 Melilla;2005M04;27
19 Melilla;2005M03;18
19 Melilla;2005M02;28
19 Melilla;2005M01;23
19 Melilla;2004M12;29
19 Melilla;2004M11;24
19 Melilla;2004M10;36
19 Melilla;2004M09;34
19 Melilla;2004M08;44
19 Melilla;2004M07;53
19 Melilla;2004M06;32
19 Melilla;2004M05;37
19 Melilla;2004M04;38
19 Melilla;2004M03;29
19 Melilla;2004M02;22
19 Melilla;2004M01;29
19 Melilla;2003M12;36
19 Melilla;2003M11;21
19 Melilla;2003M10;35
19 Melilla;2003M09;43
19 Melilla;2003M08;53
19 Melilla;2003M07;41
19 Melilla;2003M06;42
19 Melilla;2003M05;50
19 Melilla;2003M04;38
19 Melilla;2003M03;28
19 Melilla;2003M02;32
19 Melilla;2003M01;28
19 Melilla;2002M12;32
19 Melilla;2002M11;27
19 Melilla;2002M10;33
19 Melilla;2002M09;38
19 Melilla;2002M08;50
19 Melilla;2002M07;36
19 Melilla;2002M06;31
19 Melilla;2002M05;29
19 Melilla;2002M04;33
19 Melilla;2002M03;36
19 Melilla;2002M02;26
19 Melilla;2002M01;31
19 Melilla;2001M12;37
19 Melilla;2001M11;26
19 Melilla;2001M10;52
19 Melilla;2001M09;55
19 Melilla;2001M08;36
19 Melilla;2001M07;37
19 Melilla;2001M06;34
19 Melilla;2001M05;34
19 Melilla;2001M04;31
19 Melilla;2001M03;30
19 Melilla;2001M02;28
19 Melilla;2001M01;35
19 Melilla;2000M12;34
19 Melilla;2000M11;44
19 Melilla;2000M10;39
19 Melilla;2000M09;55
19 Melilla;2000M08;58
19 Melilla;2000M07;57
19 Melilla;2000M06;53
19 Melilla;2000M05;44
19 Melilla;2000M04;47
19 Melilla;2000M03;44
19 Melilla;2000M02;35
19 Melilla;2000M01;36
19 Melilla;1999M12;37
19 Melilla;1999M11;47
19 Melilla;1999M10;72
19 Melilla;1999M09;54
19 Melilla;1999M08;58
19 Melilla;1999M07;53
19 Melilla;1999M06;54
19 Melilla;1999M05;39
19 Melilla;1999M04;40
19 Melilla;1999M03;35
19 Melilla;1999M02;33
19 Melilla;1999M01;24
19 Melilla;1998M12;27
19 Melilla;1998M11;28
19 Melilla;1998M10;46
19 Melilla;1998M09;48
19 Melilla;1998M08;58
19 Melilla;1998M07;54
19 Melilla;1998M06;39
19 Melilla;1998M05;39
19 Melilla;1998M04;31
19 Melilla;1998M03;32
19 Melilla;1998M02;19
19 Melilla;1998M01;30
19 Melilla;1997M12;29
19 Melilla;1997M11;29
19 Melilla;1997M10;41
19 Melilla;1997M09;56
19 Melilla;1997M08;46
19 Melilla;1997M07;36
19 Melilla;1997M06;43
19 Melilla;1997M05;41
19 Melilla;1997M04;34
19 Melilla;1997M03;23
19 Melilla;1997M02;21
19 Melilla;1997M01;28
19 Melilla;1996M12;34
19 Melilla;1996M11;31
19 Melilla;1996M10;40
19 Melilla;1996M09;47
19 Melilla;1996M08;51
19 Melilla;1996M07;31
19 Melilla;1996M06;32
19 Melilla;1996M05;32
19 Melilla;1996M04;22
19 Melilla;1996M03;32
19 Melilla;1996M02;25
19 Melilla;1996M01;27
19 Melilla;1995M12;30
19 Melilla;1995M11;33
19 Melilla;1995M10;40
19 Melilla;1995M09;35
19 Melilla;1995M08;27
19 Melilla;1995M07;42
19 Melilla;1995M06;32
19 Melilla;1995M05;29
19 Melilla;1995M04;42
19 Melilla;1995M03;37
19 Melilla;1995M02;33
19 Melilla;1995M01;21
19 Melilla;1994M12;32
19 Melilla;1994M11;27
19 Melilla;1994M10;36
19 Melilla;1994M09;37
19 Melilla;1994M08;41
19 Melilla;1994M07;54
19 Melilla;1994M06;52
19 Melilla;1994M05;33
19 Melilla;1994M04;31
19 Melilla;1994M03;41
19 Melilla;1994M02;12
19 Melilla;1994M01;17
19 Melilla;1993M12;34
19 Melilla;1993M11;29
19 Melilla;1993M10;47
19 Melilla;1993M09;33
19 Melilla;1993M08;41
19 Melilla;1993M07;37
19 Melilla;1993M06;51
19 Melilla;1993M05;38
19 Melilla;1993M04;35
19 Melilla;1993M03;36
19 Melilla;1993M02;23
19 Melilla;1993M01;26
19 Melilla;1992M12;35
19 Melilla;1992M11;23
19 Melilla;1992M10;32
19 Melilla;1992M09;57
19 Melilla;1992M08;56
19 Melilla;1992M07;44
19 Melilla;1992M06;32
19 Melilla;1992M05;31
19 Melilla;1992M04;33
19 Melilla;1992M03;26
19 Melilla;1992M02;23
19 Melilla;1992M01;28
19 Melilla;1991M12;31
19 Melilla;1991M11;19
19 Melilla;1991M10;33
19 Melilla;1991M09;32
19 Melilla;1991M08;70
19 Melilla;1991M07;60
19 Melilla;1991M06;54
19 Melilla;1991M05;25
19 Melilla;1991M04;19
19 Melilla;1991M03;26
19 Melilla;1991M02;13
19 Melilla;1991M01;13
19 Melilla;1990M12;32
19 Melilla;1990M11;22
19 Melilla;1990M10;31
19 Melilla;1990M09;52
19 Melilla;1990M08;49
19 Melilla;1990M07;38
19 Melilla;1990M06;30
19 Melilla;1990M05;30
19 Melilla;1990M04;30
19 Melilla;1990M03;29
19 Melilla;1990M02;14
19 Melilla;1990M01;13
19 Melilla;1989M12;30
